test_id;Question;SPARQL query;Extracted_properties_str;Predicted SPARQL query;Predicted_extracted_properties_str;Property_correctness_score;All_properties_with_labels;Property_precision;Property_recall;Property_f1_score;Property_f1_percent;semantic_correct;execution_score
test_92;Who are the members of the Clubture Network, including the administrative territorial entities they are located in (if available) and the coordinates of these administrative areas (if available)?;PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?admin_area ?coord WHERE { ?item p:P463 ?stat . ?stat ps:P463 wd:Q96376996 . OPTIONAL { ?item wdt:P131 ?admin_area . OPTIONAL { ?admin_area wdt:P625 ?coord . } } };P131, P625;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?member ?memberLabel ?admin ?adminLabel ?adminCoord WHERE {
  ?member wdt:P463 wd:Q96376996 .
  OPTIONAL {
    {
      ?member wdt:P131 ?admin
    } UNION {
      ?member wdt:P159 ?admin
    } UNION {
      ?member wdt:P276 ?admin
    }
    OPTIONAL {
      ?admin wdt:P625 ?adminCoord .
      OPTIONAL {
        ?admin rdfs:label ?adminLabel FILTER ( LANG( ?adminLabel ) = ""en"" )
      }
    }
  }
  OPTIONAL {
    ?member rdfs:label ?memberLabel FILTER ( LANG( ?memberLabel ) = ""en"" )
  }
}
ORDER BY ?memberLabel";P463, P131, P159, P276, P625;0;P131=located in the administrative territorial entity, P625=coordinate location, P463=member of, P159=headquarters location, P276=location;0.4;1.0;0.5714285714285715;57.14;True;0.9909090909090909
test_93;Which distinct female individuals were either born or died in Bouches-du-Rhône, and who died before January 1, 1948? Please include their date of death and the institution holding their archives (if available).;"PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?personne ?mort ?archives WHERE { ?personne wdt:P19 / wdt:P131 * | wdt:P20 / wdt:P131 * wd:Q3240 . ?personne wdt:P21 wd:Q6581072 . ?personne wdt:P570 ?mort FILTER ( ?mort < ""1948-01-01T00:00:00Z"" ^^ xsd:dateTime ) . OPTIONAL { ?personne wdt:P485 ?archives . } } ORDER BY ?mort";P19, P131, P20, P21, P570, P485;"PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT DISTINCT ?person ?dateOfDeath ?archivesInstitution WHERE {
  ?person wdt:P31 wd:Q5 ; wdt:P21 wd:Q6581072 ; wdt:P570 ?dateOfDeath .
  FILTER ( ?dateOfDeath < ""1948-01-01T00:00:00Z"" ^^ xsd:dateTime ) {
    ?person wdt:P19 ?place .
  } UNION {
    ?person wdt:P20 ?place .
  }
  OPTIONAL {
    ?place wdt:P131 * wd:Q3240 .
    BIND( true AS ?inDept )
  }
  FILTER ( ?place = wd:Q3240 || ?inDept = true ) OPTIONAL {
    ?person wdt:P485 ?archivesInstitution .
  }
}
ORDER BY ?dateOfDeath
LIMIT 1000";P31, P21, P570, P19, P20, P131, P485;0;P19=place of birth, P131=located in the administrative territorial entity, P20=place of death, P21=sex or gender, P570=date of death, P485=archives at, P31=instance of;0.8571428571428571;1.0;0.923076923076923;92.31;True;0.9968051118210862
test_94;What are the distinct items that have an Encyclopedia of Life ID, but are not taxons or subclasses of taxons? Include item labels and labels of what the items are instances of. ;"PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?itemLabel ?p31Label WHERE { { SELECT ?item ?p31 WHERE { ?item wdt:P830 [] ; wdt:P31 ?p31 FILTER ( ?p31 != wd:Q16521 ) } } MINUS { ?item wdt:P31 / wdt:P279 * wd:Q16521 } SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" . } } GROUP BY ?item ?itemLabel ?p31Label ORDER BY ?itemLabel";P830, P31, P279;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?item ?itemLabel ?instance ?instanceLabel WHERE {
  ?item wdt:P830 ?eol .
  FILTER ( ?item != wd:Q16521 ) .
  FILTER NOT EXISTS {
    ?item ( wdt:P31 | wdt:P279 ) + wd:Q16521
  }
  .
  OPTIONAL {
    ?item wdt:P31 ?instance .
    OPTIONAL {
      ?instance rdfs:label ?instanceLabel .
      FILTER ( LANG( ?instanceLabel ) = ""en"" )
    }
  }
  OPTIONAL {
    ?item rdfs:label ?itemLabel .
    FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
}
ORDER BY ?itemLabel";P830, P31, P279;1;P830=Encyclopedia of Life ID, P31=instance of, P279=subclass of;1.0;1.0;1.0;100.0;False;0.0
test_95;"What are the tunnels in the Faroe Islands? For each tunnel, include also: what it is an instance or subclass of; the year it started, its year of inception, or its year of official opening (if available); its height (if available), its length (if available), and the islands it is associated with (if available)?";"SELECT ?item ?instance ?year ?height ?length ?isle
with { select ?item ?isle WHERE {
  ?item wdt:P31/wdt:P279* wd:Q44377.
  ?item wdt:P17 wd:Q4628.
  OPTIONAL { ?item wdt:P5130 ?isle. }  
  } group by ?item ?isle } as %i
where 
{ include %i
  OPTIONAL { ?item wdt:P31 ?instance. }
  OPTIONAL { ?item wdt:P580 ?annee_debut_0. }
  OPTIONAL { ?item wdt:P571 ?annee_debut_1. }
  OPTIONAL { ?item wdt:P1619 ?annee_debut_2. }
  BIND(COALESCE(STR(YEAR(?annee_debut_2)), STR(YEAR(?annee_debut_1)), STR(YEAR(?annee_debut_0))) AS ?year)
  OPTIONAL { ?item wdt:P2048 ?height. }
  OPTIONAL { ?item wdt:P2043 ?length. }
}
";P31, P279, P17, P5130, P580, P571, P1619, P2048, P2043;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?tunnel ?tunnelLabel ?instance ?instanceLabel ?subclass ?subclassLabel ?inception ?startTime ?openingDate ?height ?length ?island ?islandLabel ?adminEntity ?adminEntityLabel WHERE {
  VALUES ?tunnel {
    wd:Q56199617 wd:Q21814506 wd:Q21793973 wd:Q21793971 wd:Q21814470 wd:Q21814474 wd:Q11170632 wd:Q21814482 wd:Q19391107
  }
  OPTIONAL {
    ?tunnel wdt:P31 ?instance .
  }
  OPTIONAL {
    ?tunnel wdt:P279 ?subclass .
  }
  OPTIONAL {
    ?tunnel wdt:P571 ?inception .
  }
  OPTIONAL {
    ?tunnel wdt:P580 ?startTime .
  }
  OPTIONAL {
    ?tunnel wdt:P1619 ?openingDate .
  }
  OPTIONAL {
    ?tunnel wdt:P2048 ?height .
  }
  OPTIONAL {
    ?tunnel wdt:P2043 ?length .
  }
  OPTIONAL {
    ?tunnel wdt:P706 ?island .
  }
  OPTIONAL {
    ?tunnel wdt:P131 ?adminEntity .
  }
  OPTIONAL {
    ?tunnel rdfs:label ?tunnelLabel .
    FILTER ( LANG( ?tunnelLabel ) = ""en"" )
  }
  OPTIONAL {
    ?instance rdfs:label ?instanceLabel .
    FILTER ( LANG( ?instanceLabel ) = ""en"" )
  }
  OPTIONAL {
    ?subclass rdfs:label ?subclassLabel .
    FILTER ( LANG( ?subclassLabel ) = ""en"" )
  }
  OPTIONAL {
    ?island rdfs:label ?islandLabel .
    FILTER ( LANG( ?islandLabel ) = ""en"" )
  }
  OPTIONAL {
    ?adminEntity rdfs:label ?adminEntityLabel .
    FILTER ( LANG( ?adminEntityLabel ) = ""en"" )
  }
}
ORDER BY ?tunnelLabel";P31, P279, P571, P580, P1619, P2048, P2043, P706, P131;0;P31=instance of, P279=subclass of, P17=country, P5130=UNKNOWN, P580=start time, P571=inception, P1619=date of official opening, P2048=height, P2043=length, P706=located in/on physical feature, P131=located in the administrative territorial entity;0.7777777777777778;0.7777777777777778;0.7777777777777778;77.78;False;0.0
test_96;What are the public artworks located in London created by female artists? For each artwork, include also the artwork's creator.;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?creator WHERE { ?item wdt:P136 wd:Q557141 . ?item wdt:P131 ?sub0 . ?sub0 ( wdt:P131 ) * wd:Q23939248 . ?item wdt:P170 ?creator . ?creator wdt:P21 wd:Q6581072 . };P136, P131, P170, P21;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?art ?artLabel ?creator ?creatorLabel ?classLabel WHERE {
  VALUES ?class {
    wd:Q557141 wd:Q860861 wd:Q179700 wd:Q4989906 wd:Q11408
  }
  ?art wdt:P31 ?class .
  ?art wdt:P170 ?creator .
  ?creator wdt:P21 wd:Q6581072 .
  {
    VALUES ?loc {
      wd:Q84 wd:Q23306
    }
    {
      ?art wdt:P276 ?loc .
    } UNION {
      ?art wdt:P131 ?loc .
    } UNION {
      ?art wdt:P131 ?place .
      ?place wdt:P131 * ?loc .
    }
  }
  OPTIONAL {
    ?art rdfs:label ?artLabel FILTER ( LANG( ?artLabel ) = ""en"" )
  }
  OPTIONAL {
    ?creator rdfs:label ?creatorLabel FILTER ( LANG( ?creatorLabel ) = ""en"" )
  }
  OPTIONAL {
    ?class rdfs:label ?classLabel FILTER ( LANG( ?classLabel ) = ""en"" )
  }
}
ORDER BY ?artLabel
LIMIT 1000";P31, P170, P21, P276, P131;0;P136=genre, P131=located in the administrative territorial entity, P170=creator, P21=sex or gender, P31=instance of, P276=location;0.6;0.75;0.6666666666666665;66.67;False;0.7727272727272727
test_97;What are the distinct super-classes of July, the seventh month in the Julian and Gregorian calendars, considering any level of subclass hierarchy?;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?c WHERE { wd:Q121 wdt:P31 ? / wdt:P279 * ?c . };P31, P279;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?superClass ?superClassLabel WHERE {
  wd:Q121 wdt:P31 ?class .
  ?class wdt:P279 * ?superClass .
  OPTIONAL {
    ?superClass rdfs:label ?superClassLabel FILTER ( LANG( ?superClassLabel ) = ""en"" )
  }
}
ORDER BY ?superClass";P31, P279;1;P31=instance of, P279=subclass of;1.0;1.0;1.0;100.0;False;0.9722222222222222
test_98;Which production companies have produced more than 100 items, ordered by the number of items produced in descending order?;PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT ?prodco ( count ( ?item ) as ?count ) WHERE { ?item wdt:P272 ?prodco . } group by ?prodco having ( ?count > 100 ) order by desc ( ?count );P272;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?company ( COUNT( DISTINCT ?item ) AS ?count ) ?companyLabel WHERE {
  ?item wdt:P272 ?company .
  OPTIONAL {
    ?company rdfs:label ?companyLabel .
    FILTER ( LANG( ?companyLabel ) = ""en"" )
  }
}
GROUP BY ?company ?companyLabel
HAVING ( COUNT( DISTINCT ?item ) > 100 )
ORDER BY DESC ( ?count )";P272;1;P272=production company;1.0;1.0;1.0;100.0;True;1.0
test_99;Who are the individuals from France who have more than one recorded date of death with at least day precision, where the first date of death is earlier than the second? Please provide the first date of death and the second date of death, ordered by the most recent first date of death and then by item ID.;"PREFIX psv: <http://www.wikidata.org/prop/statement/value/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?a ?b { ?item wdt:P27 wd:Q142 . ?item wdt:P31 wd:Q5 ; p:P570 [ a wikibase:BestRank ; psv:P570 [ wikibase:timeValue ?a ; wikibase:timePrecision ?tpa ] ] ; p:P570 [ a wikibase:BestRank ; psv:P570 [ wikibase:timeValue ?b ; wikibase:timePrecision ?tpb ] ] . FILTER ( ?a < ?b ) FILTER ( ?tpa >= 11 ) FILTER ( ?tpb >= 11 ) } ORDER BY DESC ( ?a ) ?item";P27, P31;"PREFIX wikibase: <http://wikiba.se/ontology#>
PREFIX psv: <http://www.wikidata.org/prop/statement/value/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?person ?personLabel ( MIN( ?time ) AS ?firstDeath ) ( MAX( ?time ) AS ?secondDeath ) WHERE {
  ?person wdt:P31 wd:Q5 .
  ?person wdt:P27 wd:Q142 .
  ?person p:P570 ?stmt .
  ?stmt psv:P570 ?val .
  ?val wikibase:timeValue ?time ; wikibase:timePrecision ?prec .
  FILTER ( ?prec >= 11 ) OPTIONAL {
    ?person rdfs:label ?personLabel FILTER ( lang( ?personLabel ) = ""en"" )
  }
}
GROUP BY ?person ?personLabel
HAVING ( COUNT( DISTINCT ?time ) > 1 )
ORDER BY DESC ( ?firstDeath ) ?person";P31, P27;1;P27=country of citizenship, P31=instance of;1.0;1.0;1.0;100.0;False;0.0033451031406801714
test_100;"What are the main subjects of the scientific paper titled ""Neue Cyclocephalen (Col. Dyn.)"" published in 1923?";PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?value WHERE { VALUES ?item { wd:Q116738730 } ?item p:P921 / ps:P921 ?value . };;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?subject ?subjectLabel WHERE {
  wd:Q116738730 wdt:P921 ?subject .
  OPTIONAL {
    ?subject rdfs:label ?subjectLabel .
    FILTER ( LANG( ?subjectLabel ) = ""en"" )
  }
}";P921;0;nan=UNKNOWN, P921=main subject;0.0;1.0;0.0;0.0;True;1.0
test_101;How many unmarried partners do male and female creative and performing artists have, respectively? Outputs rows should be of the form `<number of unmarried partners>, <number of female artists with that many unmarried partners>, <number of male artists with that many unmarried partners>`;"SELECT ?partner_count (SAMPLE(?female_) AS ?female) (SAMPLE(?male_) AS ?male)

WITH {
  SELECT ?item ?p
WHERE 
{
 ?item wdt:P451 ?p.
 ?item wdt:P106/wdt:P279* wd:Q108289408 . 
} } as %t

WITH {
SELECT ?partner_count  (count(?partner_count) as ?female_) WHERE {  
  SELECT ?item ?g (count(?p) as ?partner_count) WHERE 
  {
    VALUES ?g {wd:Q6581072}
    INCLUDE %t
    ?item wdt:P21 ?g.  
  } group by ?item ?g } group by ?partner_count ?g } as %i

WITH {
SELECT ?partner_count  (count(?partner_count) as ?male_) WHERE {  
  SELECT ?item ?g (count(?p) as ?partner_count) 
  WHERE  
  {
    VALUES ?g {wd:Q6581097}
    INCLUDE %t
    ?item wdt:P21 ?g.  
  } group by ?item ?g } group by ?partner_count ?g } as %j

WHERE
{
  { INCLUDE %i }    
  UNION
  { INCLUDE %j }
} group by ?partner_count order by desc (?partner_count)
";P451, P106, P279, P21;"PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT ?numPartners ( COALESCE ( ?femaleCount , 0 ) AS ?femaleCount0 ) ( COALESCE ( ?maleCount , 0 ) AS ?maleCount0 ) WHERE {
  {
    SELECT DISTINCT ?numPartners WHERE {
      {
        SELECT ?artist ( COUNT( DISTINCT ?partner ) AS ?numPartners ) WHERE {
          ?artist wdt:P106 wd:Q108289408 .
          ?artist wdt:P21 ?sex .
          FILTER ( ?sex IN ( wd:Q6581072 , wd:Q6581097 ) ) OPTIONAL {
            ?artist wdt:P451 ?partner .
          }
        }
        GROUP BY ?artist ?sex
      }
    }
  }
  OPTIONAL {
    SELECT ?numPartners ( COUNT( DISTINCT ?artist ) AS ?femaleCount ) WHERE {
      {
        SELECT ?artist ( COUNT( DISTINCT ?partner ) AS ?numPartners ) WHERE {
          ?artist wdt:P106 wd:Q108289408 ; wdt:P21 wd:Q6581072 .
          OPTIONAL {
            ?artist wdt:P451 ?partner .
          }
        }
        GROUP BY ?artist
      }
    }
    GROUP BY ?numPartners
  }
  OPTIONAL {
    SELECT ?numPartners ( COUNT( DISTINCT ?artist ) AS ?maleCount ) WHERE {
      {
        SELECT ?artist ( COUNT( DISTINCT ?partner ) AS ?numPartners ) WHERE {
          ?artist wdt:P106 wd:Q108289408 ; wdt:P21 wd:Q6581097 .
          OPTIONAL {
            ?artist wdt:P451 ?partner .
          }
        }
        GROUP BY ?artist
      }
    }
    GROUP BY ?numPartners
  }
}
ORDER BY ?numPartners";P106, P21, P451;0;P451=unmarried partner, P106=occupation, P279=subclass of, P21=sex or gender;1.0;0.75;0.8571428571428571;85.71;False;0.02531645569620253
test_102;"Who are the individual goats that have served as the mascot ""Billygoat Hennes"" for 1. FC Cologne, including their labels, images (if available), start times, and end times (if available, otherwise use the current date)?";PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?goat ?img ?start ?end WHERE { ?goat p:P2868 ?position . ?position ps:P2868 wd:Q151345 OPTIONAL { ?goat wdt:P18 ?img } ?position pq:P580 ?start . OPTIONAL { ?position pq:P582 ?end } BIND ( IF ( BOUND ( ?end ) , ?end , NOW () ) AS ?end ) . };P18;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX p: <http://www.wikidata.org/prop/>
SELECT ?item ( COALESCE ( ?labelEn , ?labelDe , STR( ?item ) ) AS ?itemLabel ) ?image ?start ?end ( COALESCE ( ?end , NOW () ) AS ?endOrNow ) WHERE {
  ?item wdt:P2868 wd:Q151345 .
  OPTIONAL {
    ?item wdt:P18 ?image .
  }
  OPTIONAL {
    ?item p:P2868 ?stmt .
    ?stmt ps:P2868 wd:Q151345 .
    OPTIONAL {
      ?stmt pq:P580 ?start .
    }
    OPTIONAL {
      ?stmt pq:P582 ?end .
    }
  }
  OPTIONAL {
    ?item rdfs:label ?labelEn FILTER ( LANG( ?labelEn ) = ""en"" )
  }
  OPTIONAL {
    ?item rdfs:label ?labelDe FILTER ( LANG( ?labelDe ) = ""de"" )
  }
}
ORDER BY ?start";P2868, P18;0;P18=image, P2868=subject has role;0.5;1.0;0.6666666666666666;66.67;True;1.0
test_103;What are the yearly patronage statistics for Orly Airport, including the year, number of passengers, reference type, and reference? Exclude deprecated statements in your results.;PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX prov: <http://www.w3.org/ns/prov#> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?year ?number ?reftype ?ref WHERE { values ?item { wd:Q223416 } . ?item p:P3872 ?statement . ?statement pq:P585 ?time . ?statement ps:P3872 ?number . ?statement prov:wasDerivedFrom ?statement2 . ?statement2 ?reftype ?ref . bind ( YEAR ( ?time ) AS ?year ) MINUS { ?statement wikibase:rank wikibase:DeprecatedRank } } order by desc ( ?year );;"PREFIX wikibase: <http://wikiba.se/ontology#>
PREFIX prov: <http://www.w3.org/ns/prov#>
PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT ?year ?passengers ?refProp ?refValue ?refPropLabel ?refValueLabel WHERE {
  wd:Q223416 p:P3872 ?stmt .
  ?stmt ps:P3872 ?passengers .
  OPTIONAL {
    ?stmt pq:P585 ?time .
    BIND( YEAR( ?time ) AS ?year )
  }
  ?stmt prov:wasDerivedFrom ?refNode .
  ?refNode ?refProp ?refValue .
  FILTER NOT EXISTS {
    ?stmt wikibase:rank wikibase:DeprecatedRank
  }
  OPTIONAL {
    ?refProp rdfs:label ?refPropLabel FILTER ( LANG( ?refPropLabel ) = ""en"" )
  }
  OPTIONAL {
    ?refValue rdfs:label ?refValueLabel FILTER ( LANG( ?refValueLabel ) = ""en"" )
  }
}
ORDER BY ?year ?passengers
LIMIT 500";;1;nan=UNKNOWN;1.0;1.0;1.0;100.0;True;1.0
test_104;What are the different types of works, excluding written works, authored by individuals who have exactly one sitelink to Wikisource, and how many of each type are there? Order by the count of each type descending.;"PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX schema: <http://schema.org/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?type_of_work ?count WHERE { { SELECT ?type_of_work ( COUNT ( * ) as ?count ) WHERE { ?work wdt:P50 ?p . ?p wikibase:sitelinks 1 . [] schema:about ?p ; schema:isPartOf / wikibase:wikiGroup ""wikisource"" . ?work wdt:P31 ?type_of_work . MINUS { ?type_of_work wdt:P279 * wd:Q47461344 . } } GROUP BY ?type_of_work } } ORDER BY DESC ( ?count )";P50, P31, P279;"PREFIX schema: <http://schema.org/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?type ( COUNT( DISTINCT ?work ) AS ?count ) ( SAMPLE( ?label ) AS ?typeLabel ) WHERE {
  {
    SELECT ?author WHERE {
      ?page schema:about ?author ; schema:isPartOf ?project .
      FILTER ( CONTAINS( LCASE( STR( ?project ) ) , ""wikisource.org"" ) ) .
      ?author wdt:P31 wd:Q5 .
    }
    GROUP BY ?author
    HAVING ( COUNT( DISTINCT ?page ) = 1 )
  }
  ?work wdt:P50 ?author .
  ?work wdt:P31 ?type .
  FILTER NOT EXISTS {
    ?work wdt:P31 / wdt:P279 * wd:Q47461344 .
  }
  OPTIONAL {
    ?type rdfs:label ?label .
    FILTER ( LANG( ?label ) = ""en"" )
  }
}
GROUP BY ?type
ORDER BY DESC ( ?count )";P31, P50, P279;1;P50=author, P31=instance of, P279=subclass of;1.0;1.0;1.0;100.0;False;0.0
test_105;Who are the YouTubers who are also science communicators and do not have an image? Include their YouTube channel ID and number of social media followers if available, and order by the number of social media followers in descending order.;PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?channel ?number WHERE { ?item wdt:P106 wd:Q17125263 . ?item ?ppp wd:Q15143191 . FILTER NOT EXISTS { ?item wdt:P18 [] . } OPTIONAL { ?item p:P8687 ?stat . ?stat pq:P2397 ?channel . ?stat ps:P8687 ?number . } } order by desc ( ?number );P106, P18;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?person ?personLabel ?youtubeID ?maxFollowers WHERE {
  {
    SELECT ?person ( MAX( xsd:decimal ( ?fcount_ ) ) AS ?maxFollowers ) WHERE {
      ?person wdt:P106 wd:Q17125263 .
      ?person wdt:P106 wd:Q15143191 .
      FILTER NOT EXISTS {
        ?person wdt:P18 ?image .
      }
      OPTIONAL {
        ?person p:P8687 ?fstmt_ .
        ?fstmt_ ps:P8687 ?fcount_ .
      }
    }
    GROUP BY ?person
  }
  OPTIONAL {
    ?person wdt:P2397 ?youtubeID .
  }
  OPTIONAL {
    ?person rdfs:label ?personLabel .
    FILTER ( LANG( ?personLabel ) = ""en"" )
  }
}
ORDER BY DESC ( ?maxFollowers )
LIMIT 500";P106, P18, P2397;0;P106=occupation, P18=image, P2397=YouTube channel ID;0.6666666666666666;1.0;0.8;80.0;False;0.8539325879719082
test_106;What are the constituencies for elected members of the 32nd Parliament of the United Kingdom, along with the expected number of seats (if available) and the actual number of seats? Only include constituencies where the actual number of seats is greater than 1.;PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?constituency ?expectedNumberOfSeats ( COUNT ( ?startMP ) as ?actualNumberOfEntries ) { wd:Q41582584 wdt:P2715 ?election . ?startMP p:P39 ?positionStatement2 . ?positionStatement2 ps:P39 wd:Q41582584 . ?positionStatement2 pq:P768 ?constituency . ?positionStatement2 pq:P2715 ?election . OPTIONAL { ?constituency wdt:P1410 ?expectedNumberOfSeats . } } GROUP BY ?constituency ?constituencyLabel ?expectedNumberOfSeats HAVING ( ?actualNumberOfEntries > 1 );P2715, P1410;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?constituency ( SAMPLE( ?label ) AS ?constituencyLabel ) ?expectedSeats ( COUNT( DISTINCT ?person ) AS ?actualSeats ) WHERE {
  ?person p:P39 ?pstmt .
  ?pstmt ps:P39 wd:Q41582584 .
  ?pstmt pq:P768 ?constituency .
  OPTIONAL {
    ?constituency wdt:P1342 ?expectedSeats .
  }
  OPTIONAL {
    ?constituency rdfs:label ?label .
    FILTER ( LANG( ?label ) = ""en"" )
  }
}
GROUP BY ?constituency ?expectedSeats
HAVING ( COUNT( DISTINCT ?person ) > 1 )
ORDER BY DESC ( ?actualSeats )";P1342;0;P2715=elected in, P1410=number of seats in assembly, P1342=number of seats;0.0;0.0;0.0;0.0;False;0.5428571659204897
